,Name,Classification,Type,Country,Adress,Latitude,Longitude,location
79,"Affirm, Inc.",Technological Startups,Tech Startup,US,650 California St (None),37.79099125809962,-122.40067526756805,"{'type': 'Point', 'coordinates': (37.79099125809962, -122.40067526756805)}"
80,"Concord Worldwide, Inc.",Technological Startups,Tech Startup,US,177 Post St,37.788509562850294,-122.40481853485107,"{'type': 'Point', 'coordinates': (37.788509562850294, -122.40481853485107)}"
81,Mapsense,Technological Startups,Tech Startup,US,466 Geary St,37.78741980468738,-122.41088605613487,"{'type': 'Point', 'coordinates': (37.78741980468738, -122.41088605613487)}"
82,Checkr,Technological Startups,Tech Startup,US,120 Kearny St Fl 20,37.78935225104446,-122.40277385412868,"{'type': 'Point', 'coordinates': (37.78935225104446, -122.40277385412868)}"
83,Clustrix Inc,Technological Startups,Tech Startup,US,201 Mission St Ste 800 (Beale),37.789329,-122.402594,"{'type': 'Point', 'coordinates': (37.789329, -122.402594)}"
84,NewsCred SF,Technological Startups,Tech Startup,US,100 Bush Street #1650,37.79187050629552,-122.39946384603967,"{'type': 'Point', 'coordinates': (37.79187050629552, -122.39946384603967)}"
85,Slalom,Technological Startups,Tech Startup,US,100 Pine St Fl 25 (Front St),37.79255545296245,-122.39888198167577,"{'type': 'Point', 'coordinates': (37.79255545296245, -122.39888198167577)}"
86,MyVR,Technological Startups,Tech Startup,US,150 California St (Suite 610),37.793388929370195,-122.39833831787108,"{'type': 'Point', 'coordinates': (37.793388929370195, -122.39833831787108)}"
87,SFL Data,Technological Startups,Tech Startup,US,100 California St (Davis),37.793977000000005,-122.398,"{'type': 'Point', 'coordinates': (37.793977000000005, -122.398)}"
88,Brand Networks,Technological Startups,Tech Startup,US,100 Bush St Ste 700 (Battery Street),37.79154027726216,-122.39963160730014,"{'type': 'Point', 'coordinates': (37.79154027726216, -122.39963160730014)}"
89,Shyp HQ 4.0,Technological Startups,Tech Startup,US,44 Montgomery St (Sutter St),37.789612,-122.401967,"{'type': 'Point', 'coordinates': (37.789612, -122.401967)}"
90,Autodesk Inc.,Technological Startups,Tech Startup,US,9 The Embarcadero (Pier 9),37.800246344150466,-122.39726256656178,"{'type': 'Point', 'coordinates': (37.800246344150466, -122.39726256656178)}"
91,Virool HQ,Technological Startups,Tech Startup,US,88 Kearny St Ste 2100 (Market Street),37.788720250843525,-122.40343278230885,"{'type': 'Point', 'coordinates': (37.788720250843525, -122.40343278230885)}"
92,yerdle,Technological Startups,Tech Startup,US,22 Battery St (Market),37.79129483479029,-122.3994693776765,"{'type': 'Point', 'coordinates': (37.79129483479029, -122.3994693776765)}"
93,TextNow,Technological Startups,Tech Startup,US,1 Sutter St,37.790243,-122.400537,"{'type': 'Point', 'coordinates': (37.790243, -122.400537)}"
94,Capital Numbers Infotech,Technological Startups,Tech Startup,US,548 Market St,37.78994669906211,-122.4008461833,"{'type': 'Point', 'coordinates': (37.78994669906211, -122.4008461833)}"
95,LogMeIn SF,Technological Startups,Tech Startup,US,27 Maiden Ln,37.78783113720381,-122.40474932407328,"{'type': 'Point', 'coordinates': (37.78783113720381, -122.40474932407328)}"
96,Omni Sci,Technological Startups,Tech Startup,US,1 Front St,37.79182,-122.398795,"{'type': 'Point', 'coordinates': (37.79182, -122.398795)}"
97,Fond,Technological Startups,Tech Startup,US,33 New Montgomery St #700 (Market),37.78912850989617,-122.40187615156174,"{'type': 'Point', 'coordinates': (37.78912850989617, -122.40187615156174)}"
98,Loyalty Lab,Technological Startups,Tech Startup,US,575 Market St (Sansome St.),37.789865,-122.400729,"{'type': 'Point', 'coordinates': (37.789865, -122.400729)}"
99,Technorati Media Office,Technological Startups,Tech Startup,US,360 Post St (Powell St),37.787962020499,-122.40750697020798,"{'type': 'Point', 'coordinates': (37.787962020499, -122.40750697020798)}"
