,Name,Classification,Type,Country,Adress,Latitude,Longitude,location
79,The Bell,Leisure Places,Pub,GB,50 Middlesex St (at new Goulston St),51.51580427872236,-0.07577501385116976,"{'type': 'Point', 'coordinates': (51.51580427872236, -0.07577501385116976)}"
80,Old Ivy House,Leisure Places,Pub,GB,166 Goswell Rd.,51.5258344853554,-0.09979670192864203,"{'type': 'Point', 'coordinates': (51.5258344853554, -0.09979670192864203)}"
81,The Telegraph,Leisure Places,Pub,GB,11 Telegraph St (Whalebone Ct),51.51573329935462,-0.08869427422234821,"{'type': 'Point', 'coordinates': (51.51573329935462, -0.08869427422234821)}"
82,The Bell,Leisure Places,Pub,GB,"29 Bush Lane, Fleet Street",51.5110299,-0.0894643,"{'type': 'Point', 'coordinates': (51.5110299, -0.0894643)}"
83,Woodin's Shades,Leisure Places,Pub,GB,212 Bishopsgate,51.51821111991677,-0.07980715420603866,"{'type': 'Point', 'coordinates': (51.51821111991677, -0.07980715420603866)}"
84,The Vintry,Leisure Places,Pub,GB,"Abchurch Yard, Off Abchurch Lane (off Cannon St)",51.5118543,-0.088678,"{'type': 'Point', 'coordinates': (51.5118543, -0.088678)}"
85,The Crown Tavern,Leisure Places,Pub,GB,43 Clerkenwell Green (Clerkenwell Cl),51.52303361472013,-0.10524305862609559,"{'type': 'Point', 'coordinates': (51.52303361472013, -0.10524305862609559)}"
86,The Fox,Leisure Places,Pub,GB,28 Paul St.,51.523357650695615,-0.08432956319183155,"{'type': 'Point', 'coordinates': (51.523357650695615, -0.08432956319183155)}"
87,Dirty Dicks,Leisure Places,Pub,GB,202 Bishopsgate,51.51825778867688,-0.07989732681117509,"{'type': 'Point', 'coordinates': (51.51825778867688, -0.07989732681117509)}"
88,The Hydrant,Leisure Places,Pub,GB,"Equitable House, 1 Monument Street",51.51041670933119,-0.08632761226840557,"{'type': 'Point', 'coordinates': (51.51041670933119, -0.08632761226840557)}"
89,The Anthologist,Leisure Places,Bar,GB,58 Gresham Street,51.514834,-0.091423,"{'type': 'Point', 'coordinates': (51.514834, -0.091423)}"
