,Name,Classification,Type,Country,Adress,Latitude,Longitude,location
292,The Penny Black Public House,Leisure Places,Bar,SG,26/27 Boat Quay (Upper Circular Rd),1.2859668307394778,103.85009141345964,"{'type': 'Point', 'coordinates': (1.2859668307394778, 103.85009141345964)}"
293,McGettigan's CQ #McGettigansCQ,Leisure Places,Pub,SG,#01-01 Block C/D Clarke Quay (3A River Valley Rd),1.290547621793041,103.84480880485545,"{'type': 'Point', 'coordinates': (1.290547621793041, 103.84480880485545)}"
294,Sticky fingers,Leisure Places,Irish Pub,SG,The riverside plaza (11 Keng Cheow St),1.2888747302302075,103.84388749720257,"{'type': 'Point', 'coordinates': (1.2888747302302075, 103.84388749720257)}"
295,Muddy Murphy's Irish Pub,Leisure Places,Irish Pub,SG,"#01-02 to 05, Claymore Connect (442 Orchard Road)",1.3073454206232478,103.82884740829468,"{'type': 'Point', 'coordinates': (1.3073454206232478, 103.82884740829468)}"
296,The Drunken Poet,Leisure Places,Irish Pub,SG,Orchard Towers (Orchard Road),1.3065485877957104,103.82898767108125,"{'type': 'Point', 'coordinates': (1.3065485877957104, 103.82898767108125)}"
297,Raffles Place MRT Interchange (EW14/NS26),Travelling Stations,Metro Station,SG,5 Raffles Pl.,1.2842710026825765,103.85120816210832,"{'type': 'Point', 'coordinates': (1.2842710026825765, 103.85120816210832)}"
298,Telok Ayer MRT Station (DT18),Travelling Stations,Metro Station,SG,7 Cross Street,1.282401201578115,103.84875613369451,"{'type': 'Point', 'coordinates': (1.282401201578115, 103.84875613369451)}"
299,Clarke Quay MRT Station (NE5),Travelling Stations,Metro Station,SG,10 Eu Tong Sen St.,1.2889035745208484,103.84715443499002,"{'type': 'Point', 'coordinates': (1.2889035745208484, 103.84715443499002)}"
300,Chinatown MRT Interchange (NE4/DT19),Travelling Stations,Metro Station,SG,151 New Bridge Rd.,1.2849629351960765,103.84423877029343,"{'type': 'Point', 'coordinates': (1.2849629351960765, 103.84423877029343)}"
301,Fort Canning MRT Station (DT20),Travelling Stations,Metro Station,SG,170 River Valley Road,1.2923712682404866,103.84427172788108,"{'type': 'Point', 'coordinates': (1.2923712682404866, 103.84427172788108)}"
302,Downtown MRT Station (DT17),Travelling Stations,Metro Station,SG,15 Central Boulevard,1.2795443561772941,103.85282783854863,"{'type': 'Point', 'coordinates': (1.2795443561772941, 103.85282783854863)}"
303,C937 River Valley Station,Travelling Stations,Metro Station,SG,Singapore,1.2932017287195041,103.84439729026025,"{'type': 'Point', 'coordinates': (1.2932017287195041, 103.84439729026025)}"
304,City Hall MRT Interchange (EW13/NS25),Travelling Stations,Metro Station,SG,150 N Bridge Rd.,1.293146497376342,103.85305310355484,"{'type': 'Point', 'coordinates': (1.293146497376342, 103.85305310355484)}"
305,Esplanade MRT Station (CC3),Travelling Stations,Metro Station,SG,90 Bras Basah Rd.,1.2929069745655162,103.85594590121967,"{'type': 'Point', 'coordinates': (1.2929069745655162, 103.85594590121967)}"
306,Bayfront MRT Interchange (CE1/DT16),Travelling Stations,Metro Station,SG,12A Bayfront Ave,1.2830615419593563,103.85916709899902,"{'type': 'Point', 'coordinates': (1.2830615419593563, 103.85916709899902)}"
307,Tanjong Pagar MRT Station (EW15),Travelling Stations,Metro Station,SG,120 Maxwell Rd.,1.2767867658570566,103.8453201065979,"{'type': 'Point', 'coordinates': (1.2767867658570566, 103.8453201065979)}"
308,Outram Park MRT Interchange (EW16/NE3),Travelling Stations,Metro Station,SG,10 Outram Rd.,1.2802339988347582,103.83954553084332,"{'type': 'Point', 'coordinates': (1.2802339988347582, 103.83954553084332)}"
309,Bras Basah MRT Station (CC2),Travelling Stations,Metro Station,SG,65 Bras Basah Rd.,1.2975056249952983,103.8505061113249,"{'type': 'Point', 'coordinates': (1.2975056249952983, 103.8505061113249)}"
310,Marina Bay MRT Interchange (NS27/CE2),Travelling Stations,Metro Station,SG,21 Marina Station Rd.,1.2761439599526458,103.854787674371,"{'type': 'Point', 'coordinates': (1.2761439599526458, 103.854787674371)}"
311,HarbourFront 6,Travelling Stations,Light Rail Station,SG,Singapore,1.279825,103.839092,"{'type': 'Point', 'coordinates': (1.279825, 103.839092)}"
312,トルーパーのノースイーストライン,Travelling Stations,Light Rail Station,SG,Japan North East Line,1.31155,103.850498,"{'type': 'Point', 'coordinates': (1.31155, 103.850498)}"
313,小印度,Travelling Stations,Light Rail Station,SG,Singapore,1.312293,103.855093,"{'type': 'Point', 'coordinates': (1.312293, 103.855093)}"
314,VivoCity Station,Travelling Stations,Light Rail Station,SG,"VivoCity, Lobby L, Level 3 (1 HarbourFront Walk)",1.265073189693106,103.82261299037599,"{'type': 'Point', 'coordinates': (1.265073189693106, 103.82261299037599)}"
315,Sentosa Express,Travelling Stations,Light Rail Station,SG,Around Sentosa,1.2650925635412393,103.82229120448892,"{'type': 'Point', 'coordinates': (1.2650925635412393, 103.82229120448892)}"
